
-52.68594, 45.40238, -326.68367, -30.33465, -24.80721, -4.69049,  7.06294, -56.03542, 460.01350, 50.62510,  5.34023,  0.83924
-52.59611, 45.71737, -326.68367, -30.40255, -24.80721, -4.65235,  6.65753, -55.94544, 459.83764, 50.73727,  5.39355,  0.83924
-52.50629, 45.49238, -326.15837, -30.37992, -24.78929, -4.65235,  6.97285, -55.63051, 459.48592, 50.64754,  5.30469,  0.85828
-52.50629, 45.44738, -327.38408, -30.47046, -24.86097, -4.64281,  6.74762, -55.99043, 460.01350, 50.60267,  5.32246,  0.86780
-52.91051, 45.35738, -327.38408, -30.37992, -24.91472, -4.70003,  6.83771, -55.72049, 459.31005, 50.60267,  5.35801,  0.86780
-52.73085, 45.49238, -327.38408, -30.47046, -24.86097, -4.68096,  6.70257, -55.90045, 460.01350, 50.64754,  5.26914,  0.81068
-52.77577, 45.26738, -326.15837, -30.28937, -24.84305, -4.66188,  6.83771, -55.94544, 460.54109, 50.58024,  5.32246,  0.84876
-52.64103, 45.35738, -327.03387, -30.40255, -24.89680, -4.68096,  6.92780, -56.26037, 460.36523, 50.58024,  5.30469,  0.86780
-52.68594, 45.49238, -327.38408, -30.40255, -24.87888, -4.69049,  6.88276, -55.72049, 459.83764, 50.73727,  5.28692,  0.82972
-52.68594, 45.35738, -327.20897, -30.47046, -24.77137, -4.65235,  6.83771, -55.85546, 460.71695, 50.80456,  5.39355,  0.86780
-52.59611, 45.49238, -327.03387, -30.42519, -24.80721, -4.70003,  6.88276, -55.94544, 459.83764, 50.64754,  5.35801,  0.83924
-52.73085, 45.49238, -326.50857, -30.44783, -24.86097, -4.65235,  6.92780, -55.90045, 460.89281, 50.62510,  5.28692,  0.90589
-52.59611, 45.31238, -326.85877, -30.33465, -24.87888, -4.64281,  6.97285, -55.90045, 459.48592, 50.69240,  5.41132,  0.86780
-52.68594, 45.31238, -326.68367, -30.44783, -24.89680, -4.70957,  6.92780, -56.12540, 459.66178, 50.53537,  5.34023,  0.89637
-52.73085, 45.22239, -326.68367, -30.44783, -24.82513, -4.70003,  6.92780, -55.85546, 459.83764, 50.60267,  5.35801,  0.86780
-52.86559, 45.40238, -327.03387, -30.35728, -24.82513, -4.66188,  6.61248, -55.94544, 460.01350, 50.62510,  5.39355,  0.86780
-52.50629, 45.44738, -326.33347, -30.37992, -24.80721, -4.67142,  6.88276, -56.21538, 459.66178, 50.64754,  5.44687,  0.88685
-52.73085, 45.49238, -327.20897, -30.44783, -24.87888, -4.67142,  7.10799, -55.94544, 460.36523, 50.71483,  5.37578,  0.86780
-52.73085, 45.31238, -326.68367, -30.40255, -24.78929, -4.61420,  6.97285, -56.03542, 460.01350, 50.60267,  5.30469,  0.86780
-52.86559, 45.44738, -327.38408, -30.47046, -24.80721, -4.69049,  6.74762, -55.85546, 460.36523, 50.60267,  5.41132,  0.91541
-52.68594, 45.44738, -326.50857, -30.40255, -24.80721, -4.65235,  6.74762, -55.81047, 459.48592, 50.66997,  5.35801,  0.87733
-52.68594, 45.26738, -327.20897, -30.40255, -24.84305, -4.70003,  6.65753, -55.81047, 460.89281, 50.69240,  5.39355,  0.91541
-52.68594, 45.35738, -326.85877, -30.33465, -24.86097, -4.68096,  6.74762, -55.99043, 459.66178, 50.73727,  5.39355,  0.83924
