
 0.55465, -60.02797, 408.67948, 18.86667, -4.58576,  0.73399,  0.33106, -59.10122, 385.26565, 38.92328,  2.38640,  1.77002
 0.77922, -60.02797, 407.27867, 18.84403, -4.49617,  0.65769,  0.37610, -59.37116, 384.38634, 38.94571,  2.36863,  1.77954
 0.64448, -60.07297, 407.80397, 18.77612, -4.53201,  0.74353,  0.24097, -59.23619, 384.56220, 39.05788,  2.38640,  1.82715
 0.91396, -60.02797, 407.97907, 18.68558, -4.49617,  0.72445,  0.19592, -59.37116, 383.85875, 39.08031,  2.35086,  1.80811
 0.68939, -59.84798, 407.80397, 18.73085, -4.60368,  0.71491,  0.24097, -59.23619, 384.56220, 39.01301,  2.40418,  1.82715
 0.73430, -59.75798, 408.32927, 18.88930, -4.58576,  0.70538,  0.28601, -59.41614, 385.61738, 38.99058,  2.43972,  1.77954
 0.82413, -60.02797, 409.20478, 18.91194, -4.49617,  0.77214,  0.19592, -59.32617, 383.85875, 39.03544,  2.40418,  1.81763
 0.59956, -59.84798, 407.45377, 18.73085, -4.60368,  0.69584,  0.28601, -59.32617, 384.03462, 38.96815,  2.45749,  1.82715
 0.73430, -59.93797, 408.32927, 18.93458, -4.60368,  0.74353,  0.28601, -59.23619, 384.56220, 38.92328,  2.36863,  1.78906
 0.73430, -59.98297, 408.50437, 18.77612, -4.62160,  0.71491,  0.06078, -59.28118, 383.85875, 38.99058,  2.40418,  1.85571
 1.00378, -59.75798, 408.32927, 18.82140, -4.63952,  0.70538,  0.06078, -59.55111, 384.38634, 38.99058,  2.38640,  1.79859
 0.50974, -59.84798, 408.85458, 18.84403, -4.60368,  0.70538,  0.01574, -59.32617, 383.50703, 38.94571,  2.47526,  1.78906
 0.73430, -59.89297, 407.97907, 18.77612, -4.58576,  0.71491,  0.19592, -59.23619, 384.38634, 38.96815,  2.47526,  1.81763
 0.91396, -59.80298, 407.80397, 18.82140, -4.71119,  0.70538,  0.24097, -59.10122, 383.68289, 38.99058,  2.49304,  1.79859
 0.82413, -59.84798, 408.15417, 18.95721, -4.56785,  0.68630, -0.07435, -59.32617, 383.85875, 39.01301,  2.38640,  1.89380
 0.86904, -59.80298, 408.15417, 18.84403, -4.62160,  0.70538, -0.02931, -59.23619, 383.68289, 38.85599,  2.42195,  1.78906
 0.91396, -59.75798, 408.15417, 18.68558, -4.56785,  0.64816,  0.01574, -59.32617, 383.85875, 38.99058,  2.43972,  1.80811
 0.82413, -59.80298, 408.67948, 18.93458, -4.60368,  0.65769,  0.28601, -59.46113, 383.68289, 38.92328,  2.43972,  1.84619
 0.82413, -59.84798, 407.80397, 18.79876, -4.58576,  0.65769,  0.19592, -59.23619, 383.85875, 38.87842,  2.47526,  1.80811
 0.86904, -59.84798, 408.50437, 18.84403, -4.56785,  0.71491,  0.01574, -59.46113, 384.03462, 38.94571,  2.42195,  1.84619
 0.95887, -59.89297, 408.50437, 18.70822, -4.67536,  0.67677,  0.19592, -59.23619, 383.33117, 38.92328,  2.51081,  1.81763
 0.86904, -59.80298, 407.97907, 18.79876, -4.58576,  0.66723, -0.02931, -59.32617, 383.68289, 38.94571,  2.47526,  1.84619
 0.64448, -59.84798, 408.15417, 18.84403, -4.54993,  0.71491,  0.19592, -59.32617, 384.21048, 38.85599,  2.45749,  1.84619
 0.86904, -59.80298, 407.27867, 18.82140, -4.65744,  0.66723,  0.33106, -59.32617, 383.33117, 38.85599,  2.45749,  1.84619
 0.68939, -59.66798, 407.80397, 18.79876, -4.60368,  0.70538,  0.15088, -59.14621, 383.85875, 38.87842,  2.43972,  1.86523
 0.68939, -59.80298, 407.97907, 18.82140, -4.54993,  0.71491,  0.06078, -59.41614, 382.97944, 38.92328,  2.38640,  1.84619
 0.95887, -59.84798, 405.87786, 18.84403, -4.63952,  0.70538,  0.24097, -59.28118, 383.50703, 38.90085,  2.43972,  1.85571
 0.95887, -59.57799, 408.15417, 18.75349, -4.65744,  0.66723,  0.28601, -59.28118, 383.85875, 38.83355,  2.52858,  1.82715
 0.73430, -59.80298, 407.10357, 18.79876, -4.67536,  0.66723,  0.06078, -59.14621, 383.50703, 38.81112,  2.51081,  1.85571
 0.82413, -59.80298, 408.85458, 18.70822, -4.62160,  0.67677,  0.06078, -59.14621, 382.62772, 38.85599,  2.42195,  1.85571
 0.68939, -59.66798, 408.50437, 18.79876, -4.58576,  0.70538,  0.28601, -59.23619, 383.33117, 38.90085,  2.47526,  1.85571
 1.00378, -59.80298, 407.45377, 18.66294, -4.62160,  0.63862,  0.10583, -59.32617, 382.80358, 38.92328,  2.49304,  1.82715
 0.64448, -59.62298, 407.27867, 18.84403, -4.67536,  0.72445,  0.37610, -59.23619, 384.03462, 38.92328,  2.51081,  1.81763
 0.86904, -59.75798, 407.97907, 18.82140, -4.72911,  0.71491, -0.07435, -59.28118, 383.15530, 38.92328,  2.45749,  1.85571
 0.95887, -59.84798, 407.10357, 18.75349, -4.63952,  0.70538,  0.19592, -59.10122, 383.50703, 38.85599,  2.51081,  1.84619
 0.68939, -59.53299, 407.97907, 18.79876, -4.53201,  0.69584,  0.01574, -59.55111, 383.68289, 38.83355,  2.51081,  1.84619
